uid,id,screen_name,description,followers_count,friends_count,statuses_count,gender,province,city,location,description,star,svip,vvip,is_teenager,created_at
6336556296,6223016999,叼着奶瓶的肥猫,幂是秘密的幂,8,263,325,f,100,1000,其他,幂是秘密的幂,0,0,0,0,Sun Apr 30 21:28:08 +0800 2017
6336556296,7742794773,就照旧,,0,74,7,m,100,1000,其他,,0,0,0,0,Fri Feb 18 19:57:58 +0800 2022
6336556296,7457676794,苹果岚,随缘,1520,393,942,f,37,1000,山东,随缘,0,1,0,0,Tue May 19 22:17:45 +0800 2020
6336556296,5676220341,WADRTXW,TFBOYS szd ！🧡 🧡 🧡,17,811,1672,m,100,1000,其他,TFBOYS szd ！🧡 🧡 🧡,0,0,0,0,Thu Aug 13 14:05:02 +0800 2015
6336556296,6223016999,叼着奶瓶的肥猫,幂是秘密的幂,8,263,325,f,100,1000,其他,幂是秘密的幂,0,0,0,0,Sun Apr 30 21:28:08 +0800 2017
6336556296,7742794773,就照旧,,0,74,7,m,100,1000,其他,,0,0,0,0,Fri Feb 18 19:57:58 +0800 2022
6336556296,6226886157,高静809,,69,326,3,f,41,14,河南 商丘,,0,0,0,0,Wed Apr 26 22:24:35 +0800 2017
6336556296,2758217433,一尾糯米鱼,世界需要努力梦想家,90,340,6563,f,32,1000,江苏,世界需要努力梦想家,0,0,0,0,Thu May 10 14:30:57 +0800 2012
6336556296,5341635166,甜胚子味的寇寇,2019.11.1,96,1484,1070,f,21,3,辽宁 鞍山,2019.11.1,0,0,0,0,Fri Oct 24 21:35:39 +0800 2014
6336556296,6636444503,快还钱啊啊啊啊,啥都爱一点,8,486,175,f,100,1000,其他,啥都爱一点,0,1,0,0,Wed Aug 15 13:09:58 +0800 2018
6336556296,1586263257,-萌小陳-,The best is yet to come，move on,514,633,1097,f,44,3,广东 深圳,The best is yet to come，move on,0,0,0,0,Sat Nov 20 20:59:19 +0800 2010
6336556296,1819641555,黄河浪001,亮出你的舌头，或空空荡荡。,637,300,6019,m,100,1000,其他,亮出你的舌头，或空空荡荡。,0,0,0,0,Tue Sep 14 10:00:22 +0800 2010
6336556296,5533056333,桑榆非晚0-0,,42,923,136,f,36,4,江西 九江,,0,0,0,0,Mon Feb 23 20:40:03 +0800 2015
6336556296,6460570449,安澜qjp,世事洞明皆学问，人情练达即文章。,3,55,207,f,11,1000,北京,世事洞明皆学问，人情练达即文章。,0,0,0,0,Sat Jan 27 20:50:40 +0800 2018
6336556296,6193062938,勾陈一728,,15,126,23,m,37,2,山东 青岛,,0,0,0,0,Sun Apr 02 14:24:08 +0800 2017
6336556296,7771843026,没有小狗失魂落魄,孤独一点一点增长，像一头长膘的猪,5,528,1297,f,50,1000,重庆,孤独一点一点增长，像一头长膘的猪,0,0,0,0,Thu Jul 07 17:50:35 +0800 2022
6336556296,7828388790,用户7828388790,,0,55,1,f,100,1000,其他,,0,0,0,0,Fri Mar 24 01:04:01 +0800 2023
6336556296,7756033377,111哈哈哈gsvxbdjsbs,,0,108,18,m,34,1000,安徽,,0,0,0,0,Thu May 05 00:01:51 +0800 2022
6336556296,6213108253,小火龙又饿了,又又又饿了~,4,38,10,m,33,1,浙江 杭州,又又又饿了~,0,0,0,0,Sat Apr 15 08:41:09 +0800 2017
6336556296,7796410481,雨下微醺,,1,15,24,f,100,1000,其他,,0,0,0,0,Mon Oct 17 17:04:17 +0800 2022
6336556296,3933020062,可爱美丽废话多的颖子公主,比朋友圈发的更多,1373,647,652,f,11,1000,北京,比朋友圈发的更多,0,0,0,0,Thu Dec 05 22:23:35 +0800 2013
6336556296,6386405782,超级无敌美少女悦悦,男神周杰伦😇,144,846,2671,f,21,1000,辽宁,男神周杰伦😇,0,0,0,0,Sat Oct 21 06:31:30 +0800 2017
6336556296,6386405782,超级无敌美少女悦悦,男神周杰伦😇,144,846,2671,f,21,1000,辽宁,男神周杰伦😇,0,0,0,0,Sat Oct 21 06:31:30 +0800 2017
6336556296,7872106645,常欢壹号,,1,33,3,f,100,1000,其他,,0,0,0,0,Wed Sep 20 10:14:16 +0800 2023
6336556296,7827943579,用户7827943579,,2,72,1,f,100,1000,其他,,0,0,0,0,Sat Mar 25 14:25:02 +0800 2023
6336556296,7830459858,咕噜鱼10号,,523,95,657,m,100,1000,其他,,0,0,0,0,Sun Apr 02 18:07:34 +0800 2023
6336556296,7822354760,咕噜鱼九号,,527,64,1076,m,100,1000,其他,,0,0,0,0,Mon Feb 20 15:07:25 +0800 2023
6336556296,7809380950,地瓜sayhello,,0,12,4,m,100,1000,其他,,0,0,0,0,Wed Dec 21 10:04:21 +0800 2022
6336556296,7807439933,椿日二号,,0,54,36,m,100,1000,其他,,0,0,0,0,Fri Dec 09 14:14:43 +0800 2022
6336556296,5680575500,太阳出来了就睡觉,惊鸿难抵梦重重,125,429,1529,f,42,3,湖北 十堰,惊鸿难抵梦重重,0,0,0,0,Wed Aug 19 09:04:24 +0800 2015
6336556296,2935660034,phaman,橙贤勋卡，卡卡卡,182,527,1883,f,44,1000,广东,橙贤勋卡，卡卡卡,0,0,0,0,Thu Aug 09 20:56:11 +0800 2012
6336556296,2272338843,用户032t6co24q,,0,213,0,m,100,1000,其他,,0,0,0,0,Sun Mar 02 04:39:01 +0800 2014
6336556296,7398712985,用户7398712985,,1,70,187,m,100,1000,其他,,0,0,0,0,Mon Feb 24 11:08:07 +0800 2020
6336556296,6084629754,小胖龙吖-,,3,8,1,m,100,1000,其他,,0,0,0,0,Sat Dec 10 14:52:24 +0800 2016
6336556296,7337087563,想着变好-,好好学习天天向上,32,119,1053,f,37,9,山东 泰安,好好学习天天向上,0,0,0,0,Fri Nov 15 00:51:07 +0800 2019
6336556296,6198953559,一只小菊鸭,头也不回的走下去吧！,23,157,935,f,100,1000,其他,头也不回的走下去吧！,0,0,0,0,Sat Apr 08 09:45:07 +0800 2017
6336556296,5667821418,琳凌09,,15,141,64,f,61,1,陕西 西安,,0,0,0,0,Mon Aug 03 16:43:38 +0800 2015
6336556296,7417324240,用户7417324240,,1,169,60,m,100,1000,其他,,0,0,0,0,Sun Mar 22 00:15:12 +0800 2020
6336556296,3226659591,不摇滚非青年日常,一个可以很social却不喜欢social的人。 点酸辣粉最爱加粉丝。,8833,490,1383,m,31,1000,上海,一个可以很social却不喜欢social的人。 点酸辣粉最爱加粉丝。,0,0,0,0,Thu Jan 24 15:55:11 +0800 2013
6336556296,6988396151,四叶小壶,帮我叫辆车 要去你心里,18,561,779,f,100,1000,其他,帮我叫辆车 要去你心里,0,0,0,0,Thu Feb 07 19:20:25 +0800 2019
6336556296,1937400754,豆花_badm,镇魂 限流 introduce me to everything life has to offer🗺️✨,742,1784,5376,f,100,1000,其他,镇魂 限流 introduce me to everything life has to offer🗺️✨,0,1,0,0,Sun Feb 13 13:36:36 +0800 2011
6336556296,1081659480,希言自然pz,,1674,8745,19189,m,33,1,浙江 杭州,,0,0,0,0,Sun Mar 14 11:08:11 +0800 2010
6336556296,1081659480,希言自然pz,,1674,8745,19189,m,33,1,浙江 杭州,,0,0,0,0,Sun Mar 14 11:08:11 +0800 2010
6336556296,6308597933,执手南归,小仙女,22,145,30,f,43,4,湖南 衡阳,小仙女,0,0,0,0,Thu Jul 06 19:32:55 +0800 2017
6336556296,5621594889,尝echo玉米,许愿永远吃不胖,159,75,397,f,36,3,江西 萍乡,许愿永远吃不胖,0,0,0,0,Sat May 30 18:47:44 +0800 2015
6336556296,5216158834,月伴小屋乀,,27,99,235,m,100,1000,其他,,0,0,0,0,Sun Jul 13 23:15:29 +0800 2014
6336556296,5263219343,暴風大鯊魚,骂死过人（镇魂）,35,829,755,m,44,1000,广东,骂死过人（镇魂）,0,0,0,0,Thu Aug 21 12:24:01 +0800 2014
6336556296,1789427295,少年小五Fr,更年期少年喜欢在阳光里犯懒。,583,378,83,m,11,5,北京 朝阳区,更年期少年喜欢在阳光里犯懒。,0,0,0,0,Sat Aug 07 19:12:34 +0800 2010
6336556296,6516320984,孝宇很好,相由心生,49,83,4,f,13,2,河北 唐山,相由心生,0,0,0,0,Wed Mar 28 20:21:30 +0800 2018
6336556296,2686558311,KellySpirit,勇敢前行,313,1588,138,f,100,1000,其他,勇敢前行,0,0,0,0,Thu Mar 29 17:16:15 +0800 2012
6336556296,5135607801,白圆圆吃口菠萝包_郑书意妈咪版,一口吃掉菠萝妹,55,353,331,f,51,1,四川 成都,一口吃掉菠萝妹,0,1,0,0,Thu May 08 20:11:47 +0800 2014
6336556296,7151257766,爱看篮球的我呀,越努力 越幸运呐☀️,5,89,85,f,100,1000,其他,越努力 越幸运呐☀️,0,0,0,0,Mon May 20 23:25:32 +0800 2019
6336556296,6458455461,橙小姐bling,新年好呀,385,1194,673,f,41,1000,河南,新年好呀,0,0,0,0,Fri Jan 12 00:14:23 +0800 2018
6336556296,5699920541,-jkklmyt,健康好运被爱发财,185,153,168,f,100,1000,其他,健康好运被爱发财,0,0,0,0,Sat Sep 12 07:10:14 +0800 2015
6336556296,5403794011,玖玖和东,不寄希望也不负众望,66,195,155,f,32,1,江苏 南京,不寄希望也不负众望,0,0,0,0,Thu Jan 01 12:08:50 +0800 2015
6336556296,5219058748,艺兴是我心中最美好的宝贝,看什么看，麻利滚蛋,146,386,1246,f,100,1000,其他,看什么看，麻利滚蛋,0,0,0,0,Wed Jul 16 11:21:47 +0800 2014
6336556296,3655720313,摘星Diary,你在找什么  我吗,42,257,2,f,400,1000,海外,你在找什么  我吗,0,0,0,0,Fri Nov 22 19:01:46 +0800 2013
6336556296,2814071622,嫩妹小毛,做玫瑰女人,331,2117,3773,f,32,5,江苏 苏州,做玫瑰女人,0,0,0,0,Sat May 26 23:16:21 +0800 2012
6336556296,5124373806,_爱说梦话的月亮,光在前面，我在后面。,56,178,650,f,41,8,河南 焦作,光在前面，我在后面。,0,0,0,0,Thu Aug 21 10:02:21 +0800 2014
6336556296,6081194685,阿四心,糖炒栗子吃不,223,267,1201,f,31,1000,上海,糖炒栗子吃不,0,0,0,0,Sun Dec 04 14:16:27 +0800 2016
6336556296,7532479792,用户7532479792,,0,104,0,f,100,1000,其他,,0,0,0,0,Tue Dec 08 21:09:27 +0800 2020
6336556296,2950043481,露茜茜赵,露茜茜,162,1372,361,f,100,1000,其他,露茜茜,0,0,0,0,Sun Sep 16 00:19:31 +0800 2012
6336556296,7532479792,用户7532479792,,0,104,0,f,100,1000,其他,,0,0,0,0,Tue Dec 08 21:09:27 +0800 2020
6336556296,2950043481,露茜茜赵,露茜茜,162,1372,361,f,100,1000,其他,露茜茜,0,0,0,0,Sun Sep 16 00:19:31 +0800 2012
6336556296,6343570426,没想好yaaaaa,,3,274,160,f,100,1000,其他,,0,0,0,0,Mon Aug 14 21:55:47 +0800 2017
6336556296,3479912832,一罐好奶粉RFans,🏸🏸🏸爱网羽，爱RF，爱生活。。。,133,364,456,m,34,1,安徽 合肥,🏸🏸🏸爱网羽，爱RF，爱生活。。。,0,0,0,0,Wed Jun 19 19:23:23 +0800 2013
6336556296,7384872011,AA猫小腻,,0,47,1,m,100,1000,其他,,0,0,0,0,Sun Feb 02 19:22:08 +0800 2020
6336556296,6166042727,发糕呐2333,b站  发糕呐,174,274,17938,f,100,1000,其他,b站  发糕呐,0,0,0,0,Thu Mar 09 20:31:50 +0800 2017
6336556296,7543242932,33岁冷艳小妈,今天能不能不学习啊（镇魂,8,111,2218,f,23,1000,黑龙江,今天能不能不学习啊（镇魂,0,0,0,0,Fri Jan 01 11:53:52 +0800 2021
6336556296,7858502074,星啊星在此,,1,116,4,f,53,26,云南 文山,,0,0,0,0,Mon Jul 31 14:55:02 +0800 2023
6336556296,7828381182,用户7828381182,,1,96,4,m,100,1000,其他,,0,0,0,0,Thu Mar 23 20:10:02 +0800 2023
6336556296,7341841201,柠芝yes,奔跑吧～向着光亮的地方,8,232,1056,f,21,1000,辽宁,奔跑吧～向着光亮的地方,0,0,0,0,Sat Nov 23 09:39:23 +0800 2019
6336556296,2711065913,宋小楠super_楠,每件事都在考虑别人怎么看时，其实你已经放弃了自己。　不喜欢你，什么都是理由。喜欢你，不需要理由～～,181,191,424,f,61,1,陕西 西安,每件事都在考虑别人怎么看时，其实你已经放弃了自己。　不喜欢你，什么都是理由。喜欢你，不需要理由～～,0,0,0,0,Tue Apr 17 21:55:46 +0800 2012
6336556296,7845718765,多杰生主,喝大酒  晒太阳  听音乐,1,143,12,m,100,1000,其他,喝大酒  晒太阳  听音乐,0,0,0,0,Tue Jun 13 09:39:08 +0800 2023
6336556296,1821479600,郑大明_,Z+ 之外创意营销 首席创新官,2156,573,55,m,44,1,广东 广州,Z+ 之外创意营销 首席创新官,0,0,0,0,Fri Nov 19 11:00:38 +0800 2010
6336556296,7836567708,莫弈说想我了就来见我,我会一直自由的活下去｜镇魂,8,122,403,m,100,1000,其他,我会一直自由的活下去｜镇魂,0,0,0,0,Mon May 01 10:02:18 +0800 2023
6336556296,7603447369,风与树生,,2,182,43,f,31,1000,上海,,0,0,0,0,Mon May 03 09:22:48 +0800 2021
6336556296,6575372886,圆圆每天笑眯眯,坏东西都去spa,7,97,167,f,100,1000,其他,坏东西都去spa,0,0,0,0,Fri Jun 15 20:07:48 +0800 2018
6336556296,7350790236,用户7350790236,,1,160,0,f,100,1000,其他,,0,0,0,0,Sun Dec 08 12:10:22 +0800 2019
6336556296,7397308015,DREAMDrear,,0,59,0,m,100,1000,其他,,0,0,0,0,Sat Feb 22 19:50:52 +0800 2020
6336556296,6595392474,芙芙猫爪,爱小猫！信小猫！等小猫！ ˄·͈༝·͈˄ ฅ,216,529,708,f,100,1000,其他,爱小猫！信小猫！等小猫！ ˄·͈༝·͈˄ ฅ,0,0,0,0,Sun Jul 08 19:56:20 +0800 2018
6336556296,6553760000,是你的阿婕啊,羊毛一枚,35,350,853,f,41,1,河南 郑州,羊毛一枚,0,0,0,0,Sat May 19 00:24:33 +0800 2018
6336556296,6553760000,是你的阿婕啊,羊毛一枚,35,350,853,f,41,1,河南 郑州,羊毛一枚,0,0,0,0,Sat May 19 00:24:33 +0800 2018
6336556296,7826882068,禾舟四暮,雨打灯难灭，风吹色更明 佛系追星，佛系📖,13,536,343,f,100,1000,其他,雨打灯难灭，风吹色更明 佛系追星，佛系📖,0,0,0,0,Thu Mar 16 09:03:37 +0800 2023
6336556296,6474732344,檀奏一曲_JC,脚下是大海,4,154,80,f,100,1000,其他,脚下是大海,0,0,0,0,Sat Feb 10 10:29:08 +0800 2018
6336556296,6733346391,讲的什么狗屎,极端民族主义和沙壁男的都死了🤮🤮🤮🤮🤮,34,772,431,f,12,1000,天津,极端民族主义和沙壁男的都死了🤮🤮🤮🤮🤮,0,0,0,0,Sun Sep 30 19:48:21 +0800 2018
6336556296,7798405016,同学张要努力开心呀,,0,51,5,f,11,1000,北京,,0,0,0,0,Sun Oct 30 17:27:50 +0800 2022
6336556296,5469108111,二七书生,十六岁的银杏雨又落下,125,149,1042,f,33,1,浙江 杭州,十六岁的银杏雨又落下,0,0,0,0,Fri Jan 09 19:20:19 +0800 2015
6336556296,5630073878,橘包纳兰,哈,32,273,1684,f,100,1000,其他,哈,0,0,0,0,Wed Jan 11 22:09:07 +0800 2017
6336556296,1024649474,张永彬敏捷管理,PMP/PMI-ACP， 项目管理专业硕士，擅长结构化思考与总结，聚焦于数字化管理的研究和实践；致力于先进项目管理方法在中国企业的推广和应用。,353,623,5142,m,32,1,江苏 南京,PMP/PMI-ACP， 项目管理专业硕士，擅长结构化思考与总结，聚焦于数字化管理的研究和实践；致力于先进项目管理方法在中国企业的推广和应用。,0,0,0,0,Sun Mar 14 14:38:57 +0800 2010
6336556296,6617180311,乔安知,小迷妹(*˘︶˘*).。.:*♡,141,1354,274,f,41,14,河南 商丘,小迷妹(*˘︶˘*).。.:*♡,0,1,0,0,Tue Jul 31 12:10:07 +0800 2018
6336556296,5883380379,楠湾不丘,678,43,62,104,f,61,4,陕西 咸阳,678,0,0,0,0,Sat Mar 19 04:48:30 +0800 2016
6336556296,6005904107,墩墩桃子66,分从四面八方来,306,2564,8058,f,31,1000,上海,分从四面八方来,0,0,0,0,Fri Aug 19 09:54:30 +0800 2016
6336556296,7640524063,Anduio,🐟：Anduio zz：安怼,57,165,15,f,21,1000,辽宁,🐟：Anduio zz：安怼,0,1,0,0,Sun Jul 04 19:46:48 +0800 2021
6336556296,7295903583,是我胖虎m,让自己快乐快乐才叫做意义,35,91,60,f,37,1000,山东,让自己快乐快乐才叫做意义,0,0,0,0,Fri Aug 30 14:47:29 +0800 2019
6336556296,7064862492,阿灿wc,这里唯有Angelababy！！！,89,424,1246,f,41,8,河南 焦作,这里唯有Angelababy！！！,0,0,0,0,Thu Apr 04 19:49:14 +0800 2019
6336556296,7781722570,用户7781722570,,1,683,480,m,100,1000,其他,,0,0,0,0,Fri Aug 12 12:01:21 +0800 2022
6336556296,5634705337,一个楽色桶_,期待以后在各自奔赴的某一程里不期而遇。,74,382,468,f,31,1,上海 黄浦区,期待以后在各自奔赴的某一程里不期而遇。,0,0,0,0,Sat Jun 20 01:10:56 +0800 2015
6336556296,7747907986,想起你一路艰辛,我双担要你命了？ 好好交流 好聚好散,10422,465,2875,f,33,1000,浙江,我双担要你命了？ 好好交流 好聚好散,0,1,1,0,Mon Mar 21 11:32:07 +0800 2022
6336556296,5847591544,Dengwczx,我永远喜欢uzi,95,116,20,f,13,1000,河北,我永远喜欢uzi,0,0,0,0,Wed Feb 03 22:04:19 +0800 2016
6336556296,2843755482,远梨涡,饱饱我呀，要放假啦~,2,176,1374,f,43,1000,湖南,饱饱我呀，要放假啦~,0,0,0,0,Fri Jun 22 19:27:11 +0800 2012
6336556296,5664007020,一百四要比体重还要高,,5,243,1263,f,61,1,陕西 西安,,0,0,0,0,Thu Jul 30 09:03:33 +0800 2015
6336556296,7316153538,F_小骨头,理智头脑•行胜于言•好好生活,30,642,1180,f,61,1,陕西 西安,理智头脑•行胜于言•好好生活,0,0,0,0,Mon Oct 07 18:30:02 +0800 2019
6336556296,3191107792,可爱的张大进,嘻嘻,104,221,360,f,32,1000,江苏,嘻嘻,0,0,0,0,Fri Feb 15 09:53:22 +0800 2013
6336556296,7734501970,今天能够退休吗,,28,152,214,f,51,1000,四川,,0,0,0,0,Wed Jan 19 20:50:23 +0800 2022
6336556296,7448002658,A岂有此,,20,53,5,f,37,2,山东 青岛,,0,0,0,0,Thu Apr 30 20:03:48 +0800 2020
6336556296,7434017531,航母牛奎尔,,10,1261,73,m,100,1000,其他,,0,0,0,0,Thu Apr 09 14:45:59 +0800 2020
6336556296,6630976890,虎比鱼缸,欢迎来到我的快乐老家！,55,87,2222,f,41,1000,河南,欢迎来到我的快乐老家！,0,0,0,0,Sat Aug 11 13:39:48 +0800 2018
6336556296,5677120073,累亖自己卷亖别人,我都这样了让让我吧,167,268,423,f,11,1000,北京,我都这样了让让我吧,0,1,0,0,Sat Aug 15 14:34:55 +0800 2015
6336556296,7839093161,努力努力may加油,,0,6,25,m,41,13,河南 南阳,,0,0,0,0,Sun May 14 22:49:21 +0800 2023
6336556296,7547514833,小杨别在贪睡,光明正大爱一个人,3,150,18,m,100,1000,其他,光明正大爱一个人,0,0,0,0,Sat Jan 09 15:06:26 +0800 2021
6336556296,5947293221,火星玫瑰之恋,舞蹈与生命同在,26,444,4121,f,81,1,香港 其他,舞蹈与生命同在,0,0,0,0,Tue Jun 07 17:13:11 +0800 2016
6336556296,5649004153,我一定可以的w,慢慢来🍉,12,58,145,m,100,1000,其他,慢慢来🍉,0,1,0,0,Thu Jul 09 06:14:19 +0800 2015
6336556296,6092538905,美少女壮士sh,我问女娲为什么把我捏的那么丑？女娲反问：“有事吗？泥点子？”,31,843,843,f,100,1000,其他,我问女娲为什么把我捏的那么丑？女娲反问：“有事吗？泥点子？”,0,0,0,0,Mon Jan 02 22:08:21 +0800 2017
6336556296,6608265942,一口甜桃Mayday,✨,73,123,123,m,41,1000,河南,✨,0,0,0,0,Sat Jul 21 20:32:38 +0800 2018
6336556296,3648780467,酸菜星星鱼,（废话桶）不用看了，没啥意思，好玩的都是好友圈可见,14,192,577,m,100,1000,其他,（废话桶）不用看了，没啥意思，好玩的都是好友圈可见,0,0,0,0,Wed Aug 14 13:16:10 +0800 2013
6336556296,1009417705,小鬼正在长大,陪你一字又一言，谱下回忆的诗篇。,118,301,670,f,43,1,湖南 长沙,陪你一字又一言，谱下回忆的诗篇。,0,0,0,0,Fri Feb 28 19:31:29 +0800 2014
6336556296,7408966757,莴苣话梅精,无,1039,786,608,f,100,1000,其他,无,0,0,0,0,Mon Mar 09 10:24:21 +0800 2020
6336556296,1884533042,许愿汤圆,,251,3051,832,f,33,10,浙江 台州,,0,0,0,0,Sat Nov 27 20:38:56 +0800 2010
6336556296,7636201827,最忠于浪漫与你,我的碎碎念念 陪你度过岁岁年年（忙三次中）1858.457,1857,459,5545,f,37,13,山东 临沂,我的碎碎念念 陪你度过岁岁年年（忙三次中）1858.457,0,0,0,0,Sun Jun 27 18:24:31 +0800 2021
6336556296,7817623289,用户7817623289,,0,10,10,f,35,8,福建 龙岩,,0,0,0,0,Wed Jan 25 22:03:23 +0800 2023
6336556296,5323384435,马铃薯炸h土豆,有🐖,62,140,76,m,41,1,河南 郑州,有🐖,0,0,0,0,Thu Oct 09 12:32:46 +0800 2014
6336556296,7817623289,用户7817623289,,0,10,10,f,35,8,福建 龙岩,,0,0,0,0,Wed Jan 25 22:03:23 +0800 2023
6336556296,5323384435,马铃薯炸h土豆,有🐖,62,140,76,m,41,1,河南 郑州,有🐖,0,0,0,0,Thu Oct 09 12:32:46 +0800 2014
6336556296,7471839657,用户7471839657,,1,30,19,f,41,8,河南 焦作,,0,1,0,0,Mon Jun 15 22:55:06 +0800 2020
6336556296,3212750700,小气包包and大气豆豆,不忘初心，方得始终,57,566,142,f,33,1,浙江 杭州,不忘初心，方得始终,0,0,0,0,Mon Mar 04 16:57:40 +0800 2013
6336556296,7778506720,爱祁西元前,有些人就是不值得被爱的,57,95,36,f,42,5,湖北 宜昌,有些人就是不值得被爱的,0,1,0,0,Mon Aug 01 23:49:43 +0800 2022
6336556296,5000449131,H00名字里有个灵,努力奋斗中的小小鸟🐦,149,350,1698,f,41,18,河南 济源,努力奋斗中的小小鸟🐦,0,1,0,0,Tue Dec 03 01:14:58 +0800 2013
6336556296,3966165348,多吃饭能赚大钱,爱是时间的古董,203,1309,3073,f,100,1000,其他,爱是时间的古董,0,0,0,0,Thu Jan 23 19:17:20 +0800 2014
6336556296,7563465061,蛋蛋侠侠,,71,160,304,f,44,1000,广东,,0,0,0,0,Thu Feb 11 11:34:30 +0800 2021
6336556296,7228941879,一叶障目人-粥,,0,51,3,f,44,3,广东 深圳,,0,0,0,0,Wed Jul 10 15:31:58 +0800 2019
6336556296,7339296055,麻辣烫加点糖糖,,3,325,36,f,100,1000,其他,,0,0,0,0,Mon Nov 18 10:21:17 +0800 2019
6336556296,6559546096,蒲toto,发疯emo,271,1080,1799,f,13,1000,河北,发疯emo,0,0,0,0,Sun May 27 16:43:14 +0800 2018
6336556296,7875913368,_多多事真多,朴宰范老婆,0,28,0,f,52,1,贵州 贵阳,朴宰范老婆,0,0,0,0,Fri Oct 06 19:03:32 +0800 2023
6336556296,6783064560,你是有多想吃肉肉呢,,24,524,1308,m,100,1000,其他,,0,0,0,0,Fri Oct 19 19:51:47 +0800 2018
6336556296,1840854653,Lucky-Jen_,do the best,111,177,3595,f,11,5,北京 朝阳区,do the best,0,0,0,0,Thu Oct 28 10:46:16 +0800 2010
6336556296,5985243875,万茜是我的情绪稳定器,这束光如果永远不离开黑暗，那便是救赎。,31,49,90,f,21,1000,辽宁,这束光如果永远不离开黑暗，那便是救赎。,0,0,0,0,Thu Jul 14 07:12:28 +0800 2016
6336556296,5856396866,路西_Lucy,努力的姑娘岁月都为你保驾护航,67,624,197,f,14,7,山西 晋中,努力的姑娘岁月都为你保驾护航,0,0,0,0,Fri Feb 12 12:55:55 +0800 2016
6336556296,3502314354,ZW相守zw,每天要开心呐,851,4030,14622,f,22,1000,吉林,每天要开心呐,0,0,0,0,Wed Jul 03 11:31:00 +0800 2013
6336556296,5474288504,小周的解放日志,,3,9,4,m,50,1000,重庆,,0,0,0,0,Mon Jan 12 20:27:31 +0800 2015
6336556296,6852994638,用户6852994638,,0,16,13,m,100,1000,其他,,0,0,0,0,Thu Nov 15 15:59:42 +0800 2018
6336556296,6136170143,且停且忘且随风1122,,4,28,5,f,100,1000,其他,,0,0,0,0,Sat Feb 11 16:41:13 +0800 2017
6336556296,5532374711,柒酒_QAQ,发疯版,26,113,13,f,31,1000,上海,发疯版,0,0,0,0,Sun Feb 22 17:59:26 +0800 2015
6336556296,2963354851,美丽漂亮发财点点,,0,58,0,m,100,1000,其他,,0,0,0,0,Fri Sep 28 00:39:17 +0800 2012
6336556296,7060340725,糕冷帅美女,,0,23,1,f,41,1000,河南,,0,0,0,0,Tue Apr 02 12:34:47 +0800 2019
6336556296,7851712192,游泳的自行车,狠狠热爱生活！,7,337,89,f,100,1000,其他,狠狠热爱生活！,0,0,0,0,Sun Jul 09 10:14:34 +0800 2023
6336556296,6387275198,喜欢她啊哈哈哈,,114,1265,312,f,100,1000,其他,,0,0,0,0,Fri Oct 27 13:06:02 +0800 2017
6336556296,7874313137,用户7874313137,,0,59,20,m,41,13,河南 南阳,,0,0,0,0,Sun Oct 01 19:18:46 +0800 2023
6336556296,2544332173,浮生-铅华,好好说话 ♛,183,393,423,f,37,1,山东 济南,好好说话 ♛,0,0,0,0,Wed Dec 21 09:47:05 +0800 2011
6336556296,6209303074,八仙豆浆,,89,608,22,f,100,1000,其他,,0,0,0,0,Fri Apr 21 17:55:53 +0800 2017
6336556296,5660157841,阙栗,莫听穿林打叶声,659,411,561,f,35,1,福建 福州,莫听穿林打叶声,0,0,0,0,Fri Jul 24 12:37:47 +0800 2015
6336556296,7875598451,也许你并不是人类这件事,主角嬷+哥厨，原号是@要是没自信的话,19,887,10,f,51,1000,四川,主角嬷+哥厨，原号是@要是没自信的话,0,1,0,0,Sat Oct 07 10:45:57 +0800 2023
6336556296,1637149730,梦还没醒213,"Is there a way never, never, ever change.",227,205,1,f,44,2,广东 韶关,"Is there a way never, never, ever change.",0,0,0,0,Sat May 01 15:42:10 +0800 2010
6336556296,7513609278,梧桐细雨31102,,5,48,13,m,100,1000,其他,,0,0,0,0,Sun Oct 18 17:47:27 +0800 2020
6336556296,7481622030,是藕是藕,嘴我担的 自担都没好下场 这是定理,10,497,520,f,100,1000,其他,嘴我担的 自担都没好下场 这是定理,0,0,0,0,Sun Jul 19 13:14:33 +0800 2020
6336556296,1882018540,我是如此_清醒,有些人，光是活下去，已经拼尽了全力。,847,220,3863,f,31,1000,上海,有些人，光是活下去，已经拼尽了全力。,0,0,0,0,Fri Feb 25 16:59:59 +0800 2011
6336556296,5611832279,歆囍啵啵,,10,169,51,m,53,29,云南 大理,,0,0,0,0,Wed May 20 17:39:16 +0800 2015
6336556296,6408727000,用户6408727000,,0,123,4,m,100,1000,其他,,0,0,0,0,Sat Nov 25 01:23:47 +0800 2017
6336556296,6480778785,799-Z,,6,94,492,f,100,1000,其他,,0,1,0,0,Wed Feb 07 17:56:08 +0800 2018
6336556296,5964000908,夏雨听音乐,雨爱的秘密，能一直延续,2,174,144,f,51,1000,四川,雨爱的秘密，能一直延续,0,0,0,0,Mon Jun 20 23:17:11 +0800 2016
6336556296,6700470791,happyrabbit77045,,12,704,2,m,100,1000,其他,,0,0,0,0,Fri Sep 14 21:14:33 +0800 2018
6336556296,6435138201,ChildlikeSmiley,,12,289,88,f,53,29,云南 大理,,0,0,0,0,Sat Dec 16 10:44:07 +0800 2017
