screen_name,profile_image_url,location,created_time,text
就是唯一的信念,"https://tva2.sinaimg.cn/crop.0.0.180.180.50/78ea9a25jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1696921403&ssig=v2BN2F%2FlE5",四川,Mon Sep 11 01:58:16  2023,其实李一直在给我们争取低价的产品，在直播间购物主打的就是一个理性消费快乐购物，买的时候多比价多参考。
sweet蓝天白云,"https://tva3.sinaimg.cn/crop.0.0.180.180.50/85f17e5ajw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1696921403&ssig=xgDoGCKZ6M",上海 徐汇区,Mon Sep 11 06:29:25  2023,一直以来看着你为国货推广不遗余力，就像是你的孩子慢慢看着他茁壮成长，生根发芽，但凡别人有一些质疑，你都会尽力护他周全，佳琦一直是一位有社会责任的人，总是直面问题，有错必应，希望不要被这些影响，期待双十一能为国货带来更多成长，加油。
蒹葭遇白露-,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/006F7hE4ly8hihf92xakmj30u00u0q6n.jpg?KID=imgbed,tva&Expires=1696921403&ssig=vIcSH%2BH4jq",重庆,Mon Sep 11 01:40:13  2023,我的批评是建议封杀吧
你又丧又嘴贱又晦气活该穷,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006VQUL9ly8hhgf4i5iavj30u00u0n0a.jpg?KID=imgbed,tva&Expires=1696921403&ssig=RfwVDx%2BeNQ",海外 加拿大,Mon Sep 11 01:42:07  2023,晚安，早点休息🙉🙉
发财开心有人爱的宝儿,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/9a8ec11cly8hhgfu1zid5j20u00u0ac0.jpg?KID=imgbed,tva&Expires=1696921403&ssig=pBhWDRX1i%2F",其他,Mon Sep 11 01:40:46  2023,谨言慎行[鲜花]
济南薛俊杰,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/007QK1eWly8g5ke5nivc6j30ro0rojuy.jpg?KID=imgbed,tva&Expires=1696921403&ssig=S6RRUImcCL",云南,Mon Sep 11 01:57:11  2023,我之前还看过花西子原材料做工的视频，我觉得这东西怎么说呢，个人觉得还OK啦，但是仅代表我个人（杠就是你对）
糖果味咿呀,"https://tva1.sinaimg.cn/crop.0.0.511.511.50/b0cd1db7jw8ei5czr55frj20e70e8759.jpg?KID=imgbed,tva&Expires=1696921403&ssig=Ch4s1%2FEl0g",浙江 绍兴,Mon Sep 11 01:41:30  2023,再刷十分钟我就睡觉~！
Yyy喻小米,"https://tvax4.sinaimg.cn/crop.0.0.1125.1125.50/007n262xly8fw2ful99rdj30v90v9wfo.jpg?KID=imgbed,tva&Expires=1696921403&ssig=OMw3p%2Flr07",其他,Mon Sep 11 05:05:18  2023,不用评论攻击了，最好惩罚就是不要看他直播了
我艾米粒,"https://tvax4.sinaimg.cn/crop.0.0.972.972.50/0085X4DOly8hguw26qs2bj30r00r00ua.jpg?KID=imgbed,tva&Expires=1696921403&ssig=tn7qHuVs1k",其他,Mon Sep 11 07:37:26  2023,真的，你真的可以不用出来了。没有你，大家也一样可以买东西，不是非你不可。公司员工也可以去找别的公司。别把自己说的那么不可或缺的存在。
葫芦Hulu-yxxx,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/ebaf8dc9ly8grjgkjl2o3j20e80e8jsi.jpg?KID=imgbed,tva&Expires=1696921403&ssig=ovYBPYpkaL",广东,Mon Sep 11 01:42:42  2023,你可拉倒吧李佳琪 一个人在最疲惫的时候最无法控制自己的时候 说出的话才是真心话[微笑]
玉铉橘鹅,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/79d078bfly8he717bjakvj20e80e8q3k.jpg?KID=imgbed,tva&Expires=1696921403&ssig=ti3IGaZfjA",上海,Mon Sep 11 01:42:16  2023,一人送一支花西子吧反正也不贵
一天不吃肉会死星人,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/677ab923ly8gpwjl4mjy1j20e80e83yv.jpg?KID=imgbed,tva&Expires=1696921403&ssig=04Ftazl7xa",海外,Mon Sep 11 01:42:52  2023,写的不够真挚，打回公关部重写吧
2GOURIDE,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/007B6f9Sly8hg2n9qtjkxj30u00u0gmo.jpg?KID=imgbed,tva&Expires=1696921403&ssig=XxcLwHKkQO",湖北 武汉,Mon Sep 11 01:41:42  2023,现在的道歉是真诚的道歉还是圆滑的说辞？
Agelastee,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/005yq2njly8h82prauqksj30u00u0gpq.jpg?KID=imgbed,tva&Expires=1696921403&ssig=aZA1cb4%2Bqa",其他,Mon Sep 11 01:39:49  2023,不支持，建议不要再出来了
悠悠没爱了,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/003tTOHfly8gv1k35q6sdj60u00u0wh802.jpg?KID=imgbed,tva&Expires=1696921403&ssig=4tzV1IhXD0",其他,Mon Sep 11 01:44:40  2023,我就好奇，努力工作就真能涨工资吗？[吃瓜]
杨凯之不播不改名,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/0068MGBVly8hghr21h41cj30u00u0di6.jpg?KID=imgbed,tva&Expires=1696921403&ssig=%2BWhS38D878",西藏,Mon Sep 11 01:42:04  2023,你得承认你飘了，钱赚多了不装了，开始看不起穷人，饭吃撑了放下筷子骂娘了。
Bird-Tree,"https://tvax3.sinaimg.cn/crop.0.0.828.828.50/d329266bly8h5khnye8z2j20n00n0745.jpg?KID=imgbed,tva&Expires=1696921403&ssig=Q%2FNguI5qCs",安徽,Mon Sep 11 01:50:20  2023,就业率都不咋好看的社会环境之下还这么何不食肉糜，很多岗位不是认真努力工作就能赚到钱的，医保改革+医疗反腐导致好多公立私立发不出来工资，教师行业也要降薪，连退休了的老教师也要降退休金。这两个相对来说是比较稳定的行业了都受到这么大的冲击更别说那些本身就不怎么稳定的行业。不要忘记来时路
vv小南瓜vv,"https://tvax3.sinaimg.cn/crop.0.0.828.828.50/0069cDOPly8hcrhdq5kfyj30n00n0t98.jpg?KID=imgbed,tva&Expires=1696921403&ssig=qNtwizqJZs",其他,Mon Sep 11 01:41:57  2023,有时候脱口而出的话往往是内心最真实的想法，而这些想法是不会轻易被改变的
木子茼蒿,"https://tvax1.sinaimg.cn/crop.0.0.751.751.50/0074kccNly8gdrb11lnndj30kv0kvq50.jpg?KID=imgbed,tva&Expires=1696921403&ssig=FPiKcg59i5",其他,Mon Sep 11 01:44:00  2023,你靠着我们这些普通打工人的钱进入了社会新的阶级，没人会指责你不在我们这个阶级了，但你却站在新阶级里鄙视和嘲笑我们了[微笑]
Paranioa,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/7a04dc7fly8g8vmsko4h3j20e80e874w.jpg?KID=imgbed,tva&Expires=1696921404&ssig=o5xu1jXL%2F2",宁夏 银川,Mon Sep 11 01:41:44  2023,你真是怎么变成这样了 尖酸刻薄的 看你那个样子真的不想再支持你了 当时看你复出比谁都高兴 现在不想看到你了
李佳琦的事业粉,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/9ffbd279ly8ha1y0j5zl1j20u00u0gok.jpg?KID=imgbed,tva&Expires=1696921404&ssig=fEgOWgPpLy",海外 新加坡,Mon Sep 11 03:04:11  2023,他真的一直很真诚，嘴巴子也确实是一直没个把门的，这次是真说了不该说的话，不过看得出今天回应是自己写的，也是第一时间回应，可以说是完全没敷衍爱他的老粉。但求爱他的人不要被有心之人带了节奏坏了心情❤️
kyle96kaikai,"https://tva3.sinaimg.cn/crop.0.1.1242.1242.50/00697fHGjw8f2bmbc9cxqj30yi0ykjut.jpg?KID=imgbed,tva&Expires=1696921404&ssig=9c1LZWGfZj",北京 海淀区,Mon Sep 11 01:40:38  2023,这么晚发。。。。躲热搜吗[笑cry]
hzqhzq__,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/006MKQFCly8gperuv3rvij30ro0rotdz.jpg?KID=imgbed,tva&Expires=1696921404&ssig=%2B5vz2j8hyh",福建,Mon Sep 11 01:43:17  2023,说实话 真有钱谁会到你直播间买东西或者拼命凑单呀
甜甜的草莓核,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/0077fk2oly8h87sk1ljjyj30u00u0gqi.jpg?KID=imgbed,tva&Expires=1696921404&ssig=ieM8NUx%2FDO",陕西 西安,Mon Sep 11 21:04:18  2023,“刺痛大家的不是79元的价格，而是你对我们的看法和态度，你越界了，这个世界不是单凭努力就会成功，你自己功成名就在资本圈里太久，早已不食人间烟火。不知道现在的经济大环境，甚至很多人努力拼命都只是为了能保住工作。你好好活在你的荣华里，大可不必教育在平凡世界甚至是废墟里的我们。”
奶茶meow_,"https://tvax4.sinaimg.cn/crop.0.0.472.472.50/6e444c80ly8hhlf4zu6jrj20d40d4q2z.jpg?KID=imgbed,tva&Expires=1696921404&ssig=gCTAr%2B4Fhi",湖南 长沙,Mon Sep 11 01:51:09  2023,你哪有什么初心啊，你只是暴露本性罢了。
樱花果味橙,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/85600f0aly8gp701zl9lqj20u00u0dkg.jpg?KID=imgbed,tva&Expires=1696921404&ssig=Tisz%2F3TPtR",四川,Mon Sep 11 01:41:07  2023,别忘了来时路吧[作揖]
麻子_入学五年_归来仍大一,"https://tvax4.sinaimg.cn/crop.0.0.686.686.50/006oGxQAly8hip34kxywmj30j30j2aar.jpg?KID=imgbed,tva&Expires=1696921404&ssig=mP9pxHqV%2FG",江西,Mon Sep 11 01:40:26  2023,你已经没有普通打工人的心态了，赚到钱就飘了呗
班道故,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/006aLgjfly8fl18wnyg6sj30ro0ron03.jpg?KID=imgbed,tva&Expires=1696921404&ssig=csA7Fjx4P3",海外,Mon Sep 11 01:40:59  2023,抱歉，字里行间没感受到诚恳
去纽约卖煎饼果子,"https://tvax2.sinaimg.cn/crop.0.36.960.960.50/ab90629bly8h23o6ga2vtj20qo0soq5e.jpg?KID=imgbed,tva&Expires=1696921404&ssig=S4wYJAZZDw",江苏 南京,Mon Sep 11 04:26:35  2023,挑个半夜没人骂的时候回应是吧？
细微也行,"https://tvax2.sinaimg.cn/crop.0.0.511.511.50/006MqLsKly8hide4h0qqvj30e70e774j.jpg?KID=imgbed,tva&Expires=1696921404&ssig=eRQvqU%2BIJe",其他,Mon Sep 11 01:40:40  2023,赚钱已经赚到忘本了
批发济州岛黑猪肉0106,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/005DkAErly8gdiqhl3e9oj30ro0roq3v.jpg?KID=imgbed,tva&Expires=1696921404&ssig=h90NJZqxxv",山东,Mon Sep 11 01:43:38  2023,真有钱的贵妇不会来直播间蹲活动，在你直播间买东西的都不过是普通打工人，只不过有薪水高低，高的买的贵一些，低的平价一些，仅此而已
好想和张新成亲嘴,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/0068XIC7ly8hhhh2uq9gvj30e80e80t5.jpg?KID=imgbed,tva&Expires=1696921404&ssig=pZRM4YRpfc",浙江,Mon Sep 11 01:42:28  2023,所以你别忘记你是怎么一步一步走过来的，打工人确实是会被你那种pua的口吻伤到然后破防，不可否认，今天很多人破防是因为这个而不是79块钱，李佳琦你要对得起我们这些你口中的美眉，你复播我们比谁都开心，但是今天你真的需要反思。
樱桃小嘴只有十八岁,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/6ccdc1afly8haot6k0zsvj20e80e8gm7.jpg?KID=imgbed,tva&Expires=1696921404&ssig=IU9jg5TYqT",北京,Mon Sep 11 01:54:48  2023,翻译：我只是说了真心话，如果我的话影响了你们后续在我直播间氪金，我道歉。
i沅子呀,"https://tvax2.sinaimg.cn/crop.0.0.512.512.50/005tNpqDly8hdq1gak4h9j30e80e874o.jpg?KID=imgbed,tva&Expires=1696921404&ssig=6GJXXs%2FWrL",江苏 南京,Mon Sep 11 05:19:54  2023,没办法共情 也不要伤害人家的心[心]毕竟你坐在那是你“当初”热爱的职业  现在居然是头痛   不要说是为了我们   赚的钱不是到我们口袋  而且我们的消费慢慢的才有了现在的你的成就 人不能忘本 [鲜花]
Nany---,"https://tvax2.sinaimg.cn/crop.0.0.700.700.50/0073FTGply8hh26ujwfzwj30jg0jgq3q.jpg?KID=imgbed,tva&Expires=1696921404&ssig=9Ux0zht4on",湖北 武汉,Mon Sep 11 01:49:15  2023,现在电商主播这么多？你不会真以为没你不行吧？？你下去了，自然还会有别人上来。
山绕舟行,"https://tvax4.sinaimg.cn/crop.0.0.549.549.50/b7e1a3b1ly8hdny0zg4ijj20f90f9t91.jpg?KID=imgbed,tva&Expires=1696921404&ssig=p1DWiKc17g",江苏,Mon Sep 11 01:40:38  2023,你现在只能和资本家共情了
你又丧又嘴贱又晦气活该穷,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006VQUL9ly8hhgf4i5iavj30u00u0n0a.jpg?KID=imgbed,tva&Expires=1696921404&ssig=pA%2Fu9wdm1z",海外 加拿大,Mon Sep 11 03:29:31  2023,李老头，我们一直在🫶🏻🫶🏻
