screen_name,profile_image_url,location,created_time,text
尐尐舒_,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/ce723af4ly8hdj2tcql9yj20e80e8gmk.jpg?KID=imgbed,tva&Expires=1696921513&ssig=94kx2SiDAM",四川 德阳,Wed Sep 20 09:30:12  2023,人家只是对那个恶意评论者怼了下 有必要这么多人找存在感吗[可爱][可爱][可爱]
vv爱吃葡萄ye,"https://tvax2.sinaimg.cn/crop.0.0.512.512.50/6c6e3177ly8hi2r4ptglij20e80e8q3y.jpg?KID=imgbed,tva&Expires=1696921513&ssig=J4pHGXUBAT",浙江 嘉兴,Tue Sep 19 21:05:39  2023,我还是会继续买买买，为何不买便宜的去其他地方买贵的呀！
葡萄奶盖多加清清,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/007XMSylly8hfcy85ildbj30e80e8jrt.jpg?KID=imgbed,tva&Expires=1696921514&ssig=SzsJ5pjNz5",上海,Tue Sep 19 20:04:34  2023,不努力工作看什么直播？？？工资涨了吗？
头号戏晶,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/c482e8c0ly8gja8gkou96j20ro0rojvh.jpg?KID=imgbed,tva&Expires=1696921514&ssig=ncTxMsYFsc",其他,Fri Sep 22 08:02:14  2023,你们不要乱说，国货很难的[doge] 哦，原来是日资企业。
nico-chang,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/6ba8b847ly8gjuzbpoorbj20u00u0jtx.jpg?KID=imgbed,tva&Expires=1696921514&ssig=ZGK0B4%2BJvR",海外 英国,Tue Sep 19 19:58:00  2023,买不起
CcHIml,"https://tvax4.sinaimg.cn/crop.0.0.498.498.50/006glACtly8fkdfm94db1j30du0dut92.jpg?KID=imgbed,tva&Expires=1696921514&ssig=pYQGGqZ8uX",福建,Wed Sep 20 10:28:43  2023,其实大部分喷的人，根本就没买过花西子眉笔，对于富婆来说确实是小钱，大家按需购入就好啦~他直播间又不是只有花西子
老尹抓乌贼,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/c0ecfaaely8hczn8htwejj20e80e8wf8.jpg?KID=imgbed,tva&Expires=1696921514&ssig=HY4Jh5AdEY",上海,Tue Sep 19 20:00:05  2023,努力了 买不起
山寨大国小农,"https://tva3.sinaimg.cn/crop.0.0.180.180.50/81afb025jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1696921514&ssig=rhkFsUw3ao",湖北 武汉,Thu Sep 21 09:39:48  2023,岀来走二步 http://t.cn/A6OjN0n9
今天我有没有变美,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/0064a917ly8hhah3no1phj30u00u0771.jpg?KID=imgbed,tva&Expires=1696921514&ssig=luCwwrugtI",浙江 温州,Tue Sep 19 20:13:34  2023,脸皮特别厚的男的一枚[傻眼]
Rule6888_937,"https://tva1.sinaimg.cn/crop.0.0.100.100.50/0061XQwIjw8epdtf3wtokj302s02sdfm.jpg?KID=imgbed,tva&Expires=1696921514&ssig=xjOkLXns%2Bc",其他,Tue Sep 19 19:55:43  2023,没有好好努力工作，买不起
夏天的风txf,"https://tvax3.sinaimg.cn/crop.6.114.533.533.50/a61cbe21ly8g1ckno0vqrj20f00qo0tp.jpg?KID=imgbed,tva&Expires=1696921514&ssig=9UrkGPqwDG",江西 南昌,Wed Sep 20 11:30:09  2023,哪有这么大争议，我觉得没啥 ，79元一眉笔在国产当中贵点，在国外的品牌可是便宜的。咋不说国外品牌贵的事[汗]
婷姐8798,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/e66daac7ly8gn2osla9daj20ro0rp3zk.jpg?KID=imgbed,tva&Expires=1696921514&ssig=%2BUbjPWxH%2Fg",江西,Wed Sep 20 07:12:25  2023,佳琦加油！双十一要在你直播间买很多东西呢[威武][威武][威武]
撩人毛绒绒,"https://tvax3.sinaimg.cn/crop.0.0.750.750.50/0071lGGmly8fpa9ica83xj30ku0kudh0.jpg?KID=imgbed,tva&Expires=1696921514&ssig=0tc5k78PNX",四川 成都,Tue Sep 19 21:24:50  2023,支持李老头 气死黑子[哈哈][哈哈][哈哈][哈哈]
安静的小宝,"https://tvax4.sinaimg.cn/crop.0.0.1036.1036.50/bcf87811ly8hhmtjcuvfpj20ss0ss776.jpg?KID=imgbed,tva&Expires=1696921514&ssig=WkSF2RBDyu",江苏 苏州,Thu Sep 21 11:05:27  2023,老娘养的小白脸
猪猪小仙女吖吖,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/0065p50Rly8gpioima3ddj30u00u0411.jpg?KID=imgbed,tva&Expires=1696921514&ssig=Y9DJhqWpaf",黑龙江,Wed Sep 20 18:16:29  2023,网暴真的很可怕，大家也不要再网暴了，想看直播的就继续看，不想看咱就不看[可爱][可爱]
你要保护我呀,"https://tvax2.sinaimg.cn/crop.0.0.512.512.50/006qvM3fly8gvcz1scrq5j30e80e8jrv.jpg?KID=imgbed,tva&Expires=1696921514&ssig=VJ1l2QgI9J",其他,Wed Sep 20 09:41:57  2023,佳琪的回头客 还会买他的东西
娜娜31294,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/006tLCGwly8fly8jfgj8pj30e80e8gmt.jpg?KID=imgbed,tva&Expires=1696921514&ssig=Pl7YsMctTN",其他,Wed Sep 20 13:53:23  2023,拒绝网暴，支持佳琦！
成雨婷不是那个陈,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/9799d229ly8h891qxpsb4j20e80e8q3g.jpg?KID=imgbed,tva&Expires=1696921514&ssig=FUAopQU9ED",其他,Thu Sep 21 09:35:02  2023,一下从猪猪女孩变成了花姑娘[污][污][污] http://t.cn/A6OjNtls
莓有烦恼6_,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006zV5NIly8hc1pr23ikbj30u00u0mzt.jpg?KID=imgbed,tva&Expires=1696921514&ssig=PjTYAEnHN%2B",海外,Tue Sep 19 19:59:28  2023,李佳琦加油！！
RuicoKissMoneyLuckypositive,"https://tvax1.sinaimg.cn/crop.0.0.970.970.50/6a24dd4fly8hacuhvjdjsj20qy0qydjj.jpg?KID=imgbed,tva&Expires=1696921514&ssig=xA0Tr1uCv9",广东 广州,Wed Sep 20 13:44:35  2023,佳琦，知道你当我们女生是自己人，才情绪失控说了错话，其实也你那番言论也不无道理，继续支持你，继续陪伴，记得去年你直播间复播第一个直播你通红眼睛，暗示你我终于回来啦，我们很感动，加油
小小鱼丸糖,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/0077160Xly8hgfb0t17fjj30u00u0mxu.jpg?KID=imgbed,tva&Expires=1696921514&ssig=cpRal%2BDdRU",其他,Tue Sep 19 22:14:05  2023,不买的出去，别打扰大家买东西
一隻肥汪,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/005yGnbTly8gy5n1ey9hfj30u00u0myz.jpg?KID=imgbed,tva&Expires=1696921514&ssig=IAhVhlFRMq",浙江 台州,Wed Sep 20 01:50:41  2023,+7怎么样你们才能满意！一天天给你们闲的，爱买就买不买拉倒呀！一天天的就知道网暴，抵制日货的时候怎么不见你们来夸夸+7
几时含苞几时莲,"https://tvax4.sinaimg.cn/crop.0.0.1024.1024.50/006eOHu3ly8hgzp67wsmbj30sg0sg77c.jpg?KID=imgbed,tva&Expires=1696921514&ssig=J1gRDcfrjr",其他,Thu Sep 21 10:35:02  2023,国货？ http://t.cn/A6OjWZHS
